sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
7839b2d7e0e72a8ee870768d559c949ddca6b703,False,1,2,24,12,12.0,13,149,136,0.5982142857142857,1.0,0.7232142857142857,10275,1654,404,5,"ca: add a test that uses an intermediate CA as the primary CA

This test found a bug in the secondary. We were appending the root cert
to the PEM, but that cert was already appended. This was failing
validation in Vault here:
https://github.com/hashicorp/vault/blob/sdk/v0.3.0/sdk/helper/certutil/types.go#L329

Previously this worked because self signed certs have the same
SubjectKeyID and AuthorityKeyID. So having the same self-signed cert
repeated doesn't fail that check.

However with an intermediate that is not self-signed, those values are
different, and so we fail the check. A test I added in a previous commit
should show that this continues to work with self-signed root certs as
well.",1643827295
9b7468f99e503177aa08f01a4fdb3bea22609641,False,1,5,142,42,28.4,128,120,-8,0.0,1.0,1.0,16720,2710,598,10,ca/provider: remove ActiveRoot from Provider,1643306857
0ee456649f95c94b1ee961eb7ed5e01db90a0f97,False,1,2,169,161,84.5,15,406,391,0.20640569395017794,0.6761565836298933,0.99644128113879,4718,871,176,5,"connect: Support auth methods for the vault connect CA provider (#11573)

* Support vault auth methods for the Vault connect CA provider
* Rotate the token (re-authenticate to vault using auth method) when the token can no longer be renewed",1637266528
411b6537ef7350a375797abbd2a4f9521a94aca9,False,1,2,20,13,10.0,13,81,68,0.4,0.98,0.22,4546,749,182,4,Add a test for token renewal,1599694597
d7329097b27577aab2cc148c8579bcf70d82b764,False,1,38,8128,3473,213.89473684210526,9364,129,-9235,0.5391894304588466,0.4004642028209248,0.12265666845206213,13235,2130,483,499,"Change CA Configure struct to pass Datacenter through (#6775)

* Change CA Configure struct to pass Datacenter through

* Remove connect/ca/plugin as we don't have immediate plans to use it.

We still intend to one day but there are likely to be several changes to the CA provider interface before we do so it's better to rebuild from history when we do that work properly.

* Rename PrimaryDC; fix endpoint in secondary DCs",1574086939
e47d7eeddb93bac09b7e5e94231ef5fa17cc112b,False,1,79,14831,1197,187.73417721518987,453,23199,22746,0.34326964516592445,0.7695015084039649,0.8923286884068381,153864,24405,4945,600,"acl: adding support for kubernetes auth provider login (#5600)

* auth providers
* binding rules
* auth provider for kubernetes
* login/logout",1556308165
848ad8535bad41e992ac349160f4bdb39433bb87,False,1,2,194,149,97.0,33,560,527,0.02997275204359673,0.4141689373297003,0.8065395095367848,11384,1982,388,13,"xds: ensure that dependent xDS resources are reconfigured during primary type warming (#10381)

Updates to a cluster will clear the associated endpoints, and updates to
a listener will clear the associated routes. Update the incremental xDS
logic to account for this implicit cleanup so that we can finish warming
the clusters and listeners.

Fixes #10379",1623709227
71d45a34601423abdfc0a64d44c6a55cf88fa2fc,False,1,16,1681,739,105.0625,904,3340,2436,0.3634069400630915,0.6479495268138801,0.7621451104100946,56487,9738,1700,151,"Support Incremental xDS mode (#9855)

This adds support for the Incremental xDS protocol when using xDS v3. This is best reviewed commit-by-commit and will not be squashed when merged.

Union of all commit messages follows to give an overarching summary:

xds: exclusively support incremental xDS when using xDS v3

Attempts to use SoTW via v3 will fail, much like attempts to use incremental via v2 will fail.
Work around a strange older envoy behavior involving empty CDS responses over incremental xDS.
xds: various cleanups and refactors that don't strictly concern the addition of incremental xDS support

Dissolve the connectionInfo struct in favor of per-connection ResourceGenerators instead.
Do a better job of ensuring the xds code uses a well configured logger that accurately describes the connected client.
xds: pull out checkStreamACLs method in advance of a later commit

xds: rewrite SoTW xDS protocol tests to use protobufs rather than hand-rolled json strings

In the test we very lightly reuse some of the more boring protobuf construction helper code that is also technically under test. The important thing of the protocol tests is testing the protocol. The actual inputs and outputs are largely already handled by the xds golden output tests now so these protocol tests don't have to do double-duty.

This also updates the SoTW protocol test to exclusively use xDS v2 which is the only variant of SoTW that will be supported in Consul 1.10.

xds: default xds.Server.AuthCheckFrequency at use-time instead of construction-time",1619722445
80c39f1083d68ab5f91c7fc78d66b0e21a09fb28,False,1,1,58,58,58.0,132,277,145,0.5299145299145299,1.0,0.8376068376068376,1504,281,48,8,"xds: adding more delta protocol tests (#10398)

Fixes #10125",1623788467
4f62a3b5285cef13f25d162f267b678e3b5c0d8e,False,1,6,365,230,60.833333333333336,76,1084,1008,0.16666666666666666,0.2548209366391185,0.9504132231404959,21421,3174,659,14,"Implement /v1/agent/health/service/<service name> endpoint (#3551)

This endpoint aggregates all checks related to <service id> on the agent
and return an appropriate http code + the string describing the worst
check.

This allows to cleanly expose service status to other component, hiding
complexity of multiple checks.
This is especially useful to use consul to feed a load balancer which
would delegate health checking to consul agent.

Exposing this endpoint on the agent is necessary to avoid a hit on
consul servers and avoid decreasing resiliency (this endpoint will work
even if there is no consul leader in the cluster).",1546871963
634c72d22f656cb2b3dc9e7d346eb3f45f12516f,False,1,3,119,83,39.666666666666664,27,134,107,0.3488372093023256,0.08139534883720931,1.0,19817,3061,648,27,add path escape and unescape to path params,1641226712
6765c0d9656d5fb3da4b97aa3ea3c12a268b58c9,False,1,5,58,34,11.6,27,31,4,,,,12797,2082,353,26,Add api changes to agent endpoint for part 2 (#12150),1643037788
a6d22efb49872eeb21543386908885592855a22e,False,1,15,101,40,6.733333333333333,38,75,37,0.0,0.8,1.0,53973,8870,1606,32,acl: some acl authz refactors for nodes (#10909),1629916991
bf350224a0850e95906aa16dec91b60ca3bda4c4,False,1,1,6,6,6.0,3,3,0,,,,9294,1357,363,1,Avoid passing nil config pointer,1635313345
bbf599353492d97867bf62d3c2f7449cdc14ec8f,False,1,15,284,75,18.933333333333334,154,199,45,0.0,0.0,1.0,71559,10864,2266,54,Move static token resolution into the ACLResolver (#10013),1618418375
097e1645e32502e988463b73a4f218b1057ce2d0,False,1,39,653,145,16.743589743589745,200,501,301,0.13714285714285715,0.0,0.9542857142857143,124361,19040,3624,103,agent: ensure that most agent behavior correctly respects partition configuration (#10880),1629403782
7ea11c2f45a3e045ded8115a81f9c9d44a55d462,False,1,1,183,183,183.0,69,114,45,0.10714285714285714,0.0,1.0,5615,768,155,11,"dns: provide correct SOA and NS responses

This patch changes the behavior of the DNS server as follows:

* The SOA response contains the SOA record in the Answer section instead
  of the Authority section. It also contains NS records in the Authority
  and the corresponding A glue records in the Extra section.
  In addition, CNAMEs are added to the Extra section to make the
  MNAME of the SOA record resolvable.

  AAAA glue records are not yet supported.

* The NS response returns up to three random servers from the
  consul cluster in the Answer section and the glue A
  records in the Extra section.

  AAAA glue records are not yet supported.",1502097115
436a02af31ad39014b837d3cf4d05161fec7fadb,False,1,1,133,133,133.0,70,90,20,1.0,1.0,1.0,10353,1475,203,11,dns: handle errors from dispatch,1626297334
f669bb7b0fd323f63a5f990102f1c27d9fe4d6fe,False,1,3,385,376,128.33333333333334,171,404,233,0.24242424242424243,0.8333333333333334,0.797979797979798,28016,4069,866,32,"Add support for DNS config hot-reload (#4875)

The DNS config parameters `recursors` and `dns_config.*` are now hot
reloaded on SIGHUP or `consul reload` and do not need an agent restart
to be modified.
Config is stored in an atomic.Value and loaded at the beginning of each
request. Reloading only affects requests that start _after_ the
reload. Ongoing requests are not affected. To match the current
behavior the recursor handler is loaded and unloaded as needed on config
reload.",1556129514
f17bf78bb1b5a4bfa6d019a4674c0c7feeb0c46e,False,1,1,2,2,2.0,1,1,0,,,,5558,759,157,1,dns: postmaster -> hostmaster,1502097115
98a35fbe698c7df70ae21b4f7310a67a476b2a9f,False,1,5,76,44,15.2,15,273,258,0.06542056074766354,0.3644859813084112,0.985981308411215,24653,3594,600,8,"dns: support alt domains for dns resolution (#5940)

this adds an option for an alt domain to be used with dns while migrating to a new consul domain.",1561629637
5b2e5882b43f3fdf9e32543e0e42568d76d6c040,False,1,2,12,9,6.0,9,3,-6,0.0,0.0,0.0,5616,973,232,2,"acl: move check for Intention.DestinationName into Authorizer

Follow up to https://github.com/hashicorp/consul/pull/10737#discussion_r680134445

Move the check for the Intention.DestinationName into the Authorizer to remove the
need to check what kind of Authorizer is being used.

It sounds like this check is only for legacy ACLs, so is probably just a safeguard
.",1628114804
1b44c1befabc9560f9e7c2582f3007bbcf20b0c5,False,1,1,6,6,6.0,1,34,33,0.0,0.88,1.0,625,109,22,1,agent/consul: creating intention must not have ID set,1528994500
ede14b7c54cba42d9a1376544ba2474c0d95a290,False,1,3,45,41,15.0,1,88,87,0.5,0.9807692307692307,0.5576923076923077,6246,1130,214,5,"xds: emit a labeled gauge of connected xDS streams by version (#10243)

Fixes #10099",1621018753
fc9b1a277d56f25cb26d795e662af7d3a1e3c6cc,False,1,16,545,326,34.0625,83,585,502,0.4087193460490463,0.6021798365122616,0.9346049046321526,53433,8279,1897,53,sync changes to oss files made in enterprise (#10670),1626980288
f936ca5aea6a745dc1f649fa53180cd65cdd6e7a,False,1,5,431,240,86.2,21,426,405,0.5022222222222222,0.8311111111111111,0.8577777777777778,6282,997,203,33,"grpc: client conn pool and resolver

Extracted from 936522a13c07e8b732b6fde61bba23d05f7b9a70

Co-authored-by: Paul Banks <banks@banksco.de>",1600965982
bad4d3ff7cfb3e09d7004bc835318049d91da666,False,1,3,259,174,86.33333333333333,109,152,43,1.0,1.0,1.0,2196,359,58,26,"grpc: redeuce dependencies, unexport, and add godoc

Rename GRPCClient to ClientConnPool. This type appears to be more of a
conn pool than a client. The clients receive the connections from this
pool.

Reduce some dependencies by adjusting the interface baoundaries.

Remove the need to create a second slice of Servers, just to pick one and throw the rest away.

Unexport serverResolver, it is not used outside the package.

Use a RWMutex for ServerResolverBuilder, some locking is read-only.

Add more godoc.",1600966390
229479335724ec3dcb54cca25380d7f76b0eda21,False,1,5,151,102,30.2,112,114,2,0.0,0.9047619047619048,0.9523809523809523,6244,992,195,17,"agent/grpc: use router.Manager to handle the rebalance

The router.Manager is already rebalancing servers for other connection pools, so it can call into our resolver to do the same.
This change allows us to remove the serf dependency from resolverBuilder, and remove Datacenter from the config.

Also revert the change to refreshServerRebalanceTimer",1600966394
8bcd5040c74cdc35c034d9319f37e92b47856718,False,1,2,30,17,15.0,34,105,71,0.2708333333333333,0.4166666666666667,0.9791666666666666,1723,278,45,3,"agent/grpc: Add an integration test for ClientPool with TLS

Also deregister the resolver.Builder in tests.",1603830858
