sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
ef687e0db2947ddae312cb21bc2cdb8925611714,False,1,1,7,7,7.0,1,14,13,0.0,0.0,1.0,189,60,11,1,"feat: automatically SetMode to TestMode when run go test. (#3139)

related issue: https://github.com/gin-gonic/gin/issues/3134"
a4e947a356add617b5022c31f6dc28e5b78849fe,False,1,1,10,10,10.0,4,6,2,,,,168,53,10,1,update:SetMode function (#2321)
ea962038e151598b9c564aed2e2d544d1541780e,False,1,3,22,14,7.333333333333333,12,10,-2,0.0,0.0,0.0,1139,200,37,4,Cosmetic changes
5d3f30cfc81f9109850fa9043a19783cbbde68a5,False,1,1,3,3,3.0,0,7,7,0.0,1.0,1.0,159,50,9,1,"Make """" mode being the same as debug mode (#1250)

Not setting mode explicitly sets gin into debug mode, but it does not
make it possible to retrieve gin mode as Debug since it's set to """"."
435a76b735db28b6223b323d30503de51c637b89,False,1,7,320,299,45.714285714285715,143,411,268,0.4915254237288136,1.0,1.0,5128,839,200,42,"chore(ci): update dependencies (#2827)

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: Matthieu MOREL <mmorel-35@users.noreply.github.com>"
2bde107686759098e2d64273bc79d1a0216a4500,False,1,33,286,88,8.666666666666666,174,214,40,,,0.0,19487,3254,776,162,test support go1.18 (#2990)
c19aa0598b6bab47f498e68ebc60ceafded8631f,False,1,3,29,23,9.666666666666666,1,109,108,1.0,1.0,0.7346938775510204,3746,587,156,3,"feat(context): add BindQuery func (#1029)

* feat(context): add BindQuery func, only parse/bind the query string params.

* docs(readme): add BindQuery section.

* docs(readme): fix import.

* docs(readme): separate import"
4bfae4c8c8f7764cc587022ba6d9d2fd18e6c47d,False,1,2,55,52,27.5,11,142,131,0.42592592592592593,0.7592592592592593,0.8981481481481481,625,136,25,3,"Support binding for slice/array obj [Rewrite] (#2302)

Co-authored-by: thinkerou <thinkerou@gmail.com>
Co-authored-by: Bo-Yi Wu <appleboy.tw@gmail.com>"
a06d546f5c2e853b07fde5a41b1fff102829b116,False,1,1,7,7,7.0,1,6,5,0.0,0.0,0.0,3771,627,171,1,prettify error message for catch-all conflict with existing path segment (#2934)
1d0f938f28d7e592623264591605dc22ac141cc5,False,1,1,2,2,2.0,1,14,13,1.0,1.0,1.0,3405,574,159,1,Fix insufficient slice check (#2755)
2dd31930060c978a84507571f7a3106afbf9673b,False,1,1,13,13,13.0,3,38,35,0.0,0.6896551724137931,1.0,4578,646,191,1,"Support negotiation wildcards, fix #391 (#1112)

* support negotiation wildcards, fix #391

* fix typo"
f3a6b69fd00d7dba9e7cdb726d3c0fc513259834,False,1,1,3,3,3.0,2,1,-1,,,,3419,582,164,0,Delete unused static const (#2830)
1e417c7a50f5b33db31d161c8212a8fb7a5971b2,False,1,2,22,12,11.0,7,15,8,1.0,1.0,1.0,2805,442,100,5,Refactors Context allocation
d17270dd90c488308de3102d6951946ca0a5911f,False,1,3,591,573,197.0,282,393,111,0.2898550724637681,0.463768115942029,0.0,10341,1600,422,14,"Sync route tree to httprouter latest code (#2368)

* update tree

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* update

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* update

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* update countParams

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* fix testing

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* update

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* update

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* udpate

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* fix testing

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* refactor gin context

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* add fullPath

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* chore: refactor

* remove unused code

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* remove varsCount

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>

* refactor

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>"
58b5e158709f7ea39db09ef28684f77042728e40,False,1,2,32,24,16.0,14,18,4,0.0,1.0,1.0,3509,565,129,3,Adds ForwardedByClientIP option
ac0ad2fed865d40a0adc1ac3ccaadc3acff5db4b,False,1,9,112,43,12.444444444444445,615,775,160,1.0,1.0,1.0,4252,709,177,24,Improves unit tests
61ba9db5af23da0f11d5f68bced9ccc5a417859b,False,1,1,13,13,13.0,54,88,34,0.9411764705882353,1.0,1.0,51,11,1,1,Make CreateTestContext public without importing net/http/httptest
417b142703594c1a7dff030e67c38e1dfec9f1fc,False,1,1,19,19,19.0,4,64,60,0.4222222222222222,1.0,0.9333333333333333,1205,162,34,4,"feat: add StaticFileFS (#2749)

* RouterGroup.StaticFileFS added
add StaticFileFS ad README

* fix Static content mistake

* update README `tab`
improve StaticFile and StaticFileFS code, use staticFileHandler"
bfc8ca285eb46dad60e037d57c545cd260636711,False,1,2,155,82,77.5,22,391,369,0.18518518518518517,0.7916666666666666,1.0,7717,1153,300,7,"feat(engine): add trustedproxies and remoteIP (#2632)

Co-authored-by: Søren L. Hansen <soren@linux2go.dk>
Co-authored-by: Bo-Yi Wu <appleboy.tw@gmail.com>
Co-authored-by: thinkerou <thinkerou@gmail.com>
Co-authored-by: Javier Provecho Fernandez <javiertitan@gmail.com>"
d4ca9a0fb1211108f0a893634ee01b0006890c16,False,1,1,88,88,88.0,30,172,142,0.0,0.6363636363636364,0.8677685950413223,3432,586,164,1,fix #2762 (#2767)
1c2aa59b20c8cff5b3c601708afe22100eac25e6,False,1,1,3,3,3.0,1,17,16,0.5,0.9375,0.9375,3733,622,171,1,fix the misplacement of adding slashes (#2847)
f3de8132c5d955784deeadb9bcf5752e9fdf0d8c,False,1,1,113,113,113.0,67,111,44,0.0,1.0,1.0,3265,549,154,4,"Add mixed param and non-param paths (port of httprouter#329) (#2663)

Co-authored-by: Bo-Yi Wu <appleboy.tw@gmail.com>"
0a192fb0fa0127eac08cf24c624b92048ed823f6,False,1,10,97,49,9.7,86,1477,1391,0.40931372549019607,0.6262254901960784,0.9607843137254902,3922,641,139,14,Tons of unit tests
5f76ba2022fdc3ebf06cc3349d3fc7645ef5aab5,False,1,2,6,4,3.0,5,5,0,,,,3495,563,130,2,Context.Engine renamed to Context.engine
0a55865c3fc4c2b30dce86dfa9cff7654ba9bc74,False,1,1,67,67,67.0,43,197,154,0.10555555555555556,1.0,1.0,3418,583,164,1,"fix #2786 (#2796)

* update match rule

* add comments"
2921582d11d517dff4cf0226bfbcd8bc7c63d536,False,1,1,29,29,29.0,3,44,41,0.0,0.36363636363636365,0.36363636363636365,3401,574,158,1,"Fix conflict between param and exact path (#2706)

* Fix conflict between param and exact path

Signed-off-by: Yue Yang <g1enyy0ung@gmail.com>

* Add test

Signed-off-by: Yue Yang <g1enyy0ung@gmail.com>

* Fix prefix conflict in exact paths

Signed-off-by: Yue Yang <g1enyy0ung@gmail.com>

* Use backtracking

Signed-off-by: Yue Yang <g1enyy0ung@gmail.com>

* Fix panic

Signed-off-by: Yue Yang <g1enyy0ung@gmail.com>"
b1872ec3697b9a61c2a5135ac706094b18e355e5,False,1,2,47,25,23.5,12,130,118,0.32978723404255317,0.7127659574468085,0.0,4451,735,194,4,The url.RawPath used when engine.UseRawPath is set to true. (#810)
35e33d3638f9b5a1246dd9c72a99740f5ad4b43b,False,1,3,97,72,32.333333333333336,46,117,71,0.2857142857142857,0.7619047619047619,0.8095238095238095,9576,1453,391,7,"Hold matched route full path in the Context (#1826)

* Return nodeValue from getValue method

* Hold route full path in the Context

* Add small example"
ce2201c39214775ddfff8f79549473d64160aa39,False,1,2,25,18,12.5,19,75,56,1.0,1.0,1.0,2317,406,94,3,router.Run() can be called without parameters. #405
c6544855d7244db15858cbc0bb200da5efa45b83,False,1,1,61,61,61.0,28,33,5,0.0,0.0,0.16666666666666666,2921,485,138,4,tree: sync httprouter update (#2171)
c1719f7e2063acd931be65aae2c8bad27f2fc137,False,1,1,6,6,6.0,2,6,4,0.0,0.0,1.0,2140,335,80,1,Use only the ip part of request RemoteAddr
c115074d773cb135f8c647992e792b91ad3bb3d9,False,1,1,11,11,11.0,5,6,1,,,,2593,408,96,1,"Use X-Forwarded-For before X-Real-Ip

Nginx uses X-Real-Ip with its IP instead of the client's IP. Therefore, we should use X-Forwarded-For *before* X-Real-Ip"
211c48f0408804fdbc3b698cf53243da9699c376,False,1,2,4,2,2.0,2,2,0,,,,3842,580,159,3,"refactor: using requestHeader internal func (#1083)

* refactor: using requestHeader internal func.

* update

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>"
7e58c80a7c8e299183d947cd78affb8f60fbb5de,False,1,3,21,8,7.0,0,30,30,0.0,0.6666666666666666,1.0,4141,669,149,3,Fix #723
8035359102b5384ad1f860675c85c0238b06b6e3,False,1,1,10,10,10.0,7,3,-4,1.0,1.0,0.0,3738,546,153,1,use strings.Split instead of strings.IndexByte (#1406)
9a4ecc87d6f8272b8e2450f9c0ab12d3e814521f,False,1,4,25,13,6.25,16,9,-7,0.0,0.0,0.0,5555,846,209,3,format some codes style (#1165)
521d06c81d5e49a004473daa81b71e1d34fe7a05,False,1,4,49,18,12.25,31,158,127,0.75,1.0,1.0,5871,880,247,8,"support bind uri param (#1612)

* support bind uri (1)

* uri binding successful run

* fix vet warning: github.com/gin-gonic/gin/internal.Param composite literal uses unkeyed fields

* fix code style

* update function name

* fix test function signature

* add test for CanSet

* update readme and add test case

* remove internal.Params

* add coverage

* fix warning"
cd6e95f0e4e05e3266e3e90f56a2501e3500e7f6,False,1,1,21,21,21.0,2,19,17,1.0,1.0,1.0,1365,225,50,2,Unix sockets support
393a63f3b020df89d42695064443760c7d0a0dc8,False,1,1,5,5,5.0,8,25,17,0.0,1.0,1.0,2181,343,70,1,Fix 'errcheck' linter warnings (#2093)
2e5a7196cce94e085625d166e7f2cf9f99a1edf0,False,1,1,3,3,3.0,2,1,-1,0.0,0.0,0.0,4744,672,192,1,use url.URL.Query instead of parsing query (#2063)
2ff2b19e14420de970264012e1bcdf91929725b4,False,1,1,4,4,4.0,2,2,0,,,,651,123,35,1,fix accept incoming network connections (#2216)
0cbf290302ae06b647989effaf5e5a23028670d7,False,1,1,7,7,7.0,15,12,-3,0.0,0.0,0.0,779,138,28,1,use encode replace json marshal increase json encoder speed (#1546)
0d50ce859745354fa83dcf2bf4c972abed25e53b,False,1,1,224,224,224.0,123,314,191,0.8896551724137931,0.8896551724137931,0.31724137931034485,1432,236,70,7,"refactor(form_mapping.go): mapping ptr, struct and map (#1749)

* refactor(form_mapping.go): mapping ptr, struct and map

* fix #1672 correct work with ptr - not create value if field is not set
* avoid allocations on strings.Split() - change to strings.Index()
* fix #610 tag value ""-"" is mean ignoring field
* struct fields mapped like json.Unmarshal
* map fields mapped like json.Unmarshal

* fix after @thinkerou review"
8c2401829041c89ddd6d89a0820acdd19a53855e,False,1,3,40,32,13.333333333333334,0,114,114,0.35,1.0,1.0,4226,639,167,3,Add Jsonp Support to Context (#1333)
b056a34bdc2aa45256c4f5bdad306c35ec70c37e,False,1,8,98,45,12.25,83,122,39,0.0,0.0,0.9230769230769231,8493,1306,328,20,fix errcheck warnings (#1739)
ad53619b15fda20df57c16cf19fe83f4a428cefa,False,1,1,8,8,8.0,3,17,14,0.0,1.0,1.0,537,92,21,3,"Don't log requests (#1370)

Fixes #1331

HTTP logging leaks sensitive request information.

This PR removes HTTP request logging during panics."
65a65c2edd4e86f96634a553f07a25c38f2b1c75,False,1,1,8,8,8.0,1,7,6,1.0,1.0,1.0,504,87,20,4,"add gin panic time log (#1270)

* add gin pinic time log

* Update recovery.go"
7afb3238a3b703864c785ce626e0c7330a9c559b,False,1,2,8,6,4.0,3,5,2,1.0,1.0,1.0,2118,360,78,4,"Improves Recovery middleware:

- request context
- red colouring"
b97ccf3a43d2901d295870b5876277bf478a4909,False,1,1,12,12,12.0,2,25,23,1.0,1.0,1.0,1110,149,31,2,"Router: Route StaticFS() not found to Router's NoRoute() (#1663)

Closes #1220"
7ec82ee8944579c533425bb6826bcb12b5860ecd,False,1,1,4,4,4.0,4,4,0,,,,662,112,27,3,"recovery: fix issue about syscall import on google app engine (#1640)

* recovery: fix issue about syscall import on google app engine

* add ToLower()

* the whole error message"
37854ee10f7161843c338d9a9fa87f9398aacbbe,False,1,1,34,34,34.0,5,69,64,0.2619047619047619,0.2619047619047619,1.0,642,112,27,3,Fix panic stack trace being printed during recovery of broken pipe (#1089) (#1259)
647535cd9b780b6ccbeccfedfba36896e1a1da37,False,1,1,48,48,48.0,1,121,120,0.5074626865671642,1.0,1.0,4115,585,169,5,"Support map as query string or post form parameters (#1383)

* support query map

* add GetQueryMap and unittest

* support post-form map

* add readme for query map

* attempt to fix bug for post-form map when go version is 1.6

* remove duplicate code

* remove comment"
9366e33ffc2d89df1a5254716e1d26d0991b5a2a,False,1,1,41,41,41.0,0,73,73,0.5471698113207547,1.0,1.0,2487,392,93,1,Implement QueryArray and PostArray methods
834a2ec64ca1ce077e4bdeb5edec019df1c01e71,False,1,1,18,18,18.0,2,40,38,1.0,1.0,1.0,364,80,15,2,"feat: add go version judge when print debug warning log (#1572)

* feat: add go version judge when print debug warning log

* remove invalid statement

* use one const"
0cb7c44abc8280411ee5ab3cc67ff63aaee2bf3f,False,1,2,7,6,3.5,0,25,25,1.0,1.0,1.0,2203,372,76,2,"Print warning log when user create one engine using gin.Default in debug mode (#1121)

* empty string check

* add log when use Default

* fix unit test error

* fix unit test error"
2b3aa5173898ed07d45c9a16994d3d259f368431,False,1,2,19,18,9.5,1,18,17,1.0,1.0,1.0,1864,333,72,2,Template debugging
b690611c381a2c9765ac7cdbd6588da7714c4790,False,1,4,60,29,15.0,16,99,83,0.7377049180327869,1.0,1.0,2194,358,78,9,Better debug logging + unit tests
61592134625e0fca1b2de7c22107a01684e8b130,False,1,2,8,6,4.0,23,23,0,,,,604,108,27,2,"unify test data (#1417)

mkdir a test data dir."
c00f21ff239822d013b80e54bd403fbc08a0b5ff,False,1,1,3,3,3.0,54,64,10,1.0,1.0,1.0,239,64,14,1,"add go version prerequisite and debug warning (#1394)

* add go version prerequisite and debug warning

* merge duplicate content

* remove duplicate content"
e2adae90033ee85ec093b181089a722a8fa541f1,False,1,1,12,12,12.0,21,8,-13,0.0,0.0,0.0,136,28,9,2,"Solution for Google App Engine?

https://cloud.google.com/appengine/docs/go/logs/"
07f1bf0e63512fbf9c7d7984d235a399eb916244,False,1,1,8,8,8.0,74,86,12,0.8787878787878788,1.0,1.0,260,66,11,2,feat: replace debug log with fmt package. (#1560)
1183c1ca8fd78a3e1fae4f16224d6d62d91b1cdb,False,1,1,2,2,2.0,2,3,1,1.0,1.0,1.0,472,82,19,3,Fixed recovery unit tests
9b7e7bdce6e073d47635d57fbacfb3205cb3127e,False,1,1,21,21,21.0,0,57,57,1.0,1.0,1.0,127,28,4,3,Add tests for context.Stream (#1433)
37b6f6c179c229bed87a87ea54144293281fb822,False,1,2,73,41,36.5,61,150,89,0.06896551724137931,0.9655172413793104,1.0,2690,444,103,17,Fixing new errors API
4d315f474bd777a7feb489c84ef2e5e5a3355e9c,False,1,3,56,24,18.666666666666668,59,173,114,1.0,1.0,1.0,2887,458,106,3,More unit tests
d4413b6e91c2bb034ce51f2b669d690b4edee887,False,1,10,666,299,66.6,299,367,68,1.0,1.0,0.0,4410,717,171,34,Refactors binding module
5f2f8d9cb443a2c31babfbaf7980370995522d5f,False,1,1,5,5,5.0,46,73,27,,,,2118,331,79,0,Better documentation
fb7448f081196b9c86cade4f58b663cab2207025,False,1,2,12,8,6.0,1,18,17,1.0,1.0,1.0,263,74,13,2,"feat(binding): add UseNumber() in gin.Context.BindJSON() (#997) close #368

* resolve #368 add option to UseNumber() in gin.Context.BindJSON()

* add test"
e23842ecab161390b6b537c1c906d7e713f07db0,False,1,3,12,4,4.0,7,12,5,,,,1104,203,46,0,"fix json sort the map keys

Signed-off-by: Bo-Yi Wu <appleboy.tw@gmail.com>"
