sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
ec5d66e7a8e517a3685da49ca8947f1f4c60e641,False,1,59,13460,1192,228.135593220339,15595,25900,10305,0.3718773373223635,0.581301421091997,0.887060583395662,67851,10277,2369,529,⚡ v2,1599988811
ec48a76f14914bbac38a992a25f2cbc91643999a,False,1,14,439,101,31.357142857142858,811,1713,902,0.30217669654289375,0.9052496798975672,0.9551856594110115,14468,2165,431,39,"V2 to v3 merge (#2864)

* Update pull_request_template.md

* Update v3-changes.md

* Update CONTRIBUTING.md (#2752)

Grammar correction.

* chore(encryptcookie)!: update default config (#2753)

* chore(encryptcookie)!: update default config

docs(encryptcookie): enhance documentation and examples

BREAKING CHANGE: removed the hardcoded ""csrf_"" from the Except.

* docs(encryptcookie): reads or modifies cookies

* chore(encryptcookie): csrf config example

* docs(encryptcookie): md table spacing

* build(deps): bump actions/setup-go from 4 to 5 (#2754)

Bumps [actions/setup-go](https://github.com/actions/setup-go) from 4 to 5.
- [Release notes](https://github.com/actions/setup-go/releases)
- [Commits](https://github.com/actions/setup-go/compare/v4...v5)

---
updated-dependencies:
- dependency-name: actions/setup-go
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>

* 🩹 middleware/logger/: log client IP address by default (#2755)

* middleware/logger: Log client IP address by default.

* Update doc.

* fix: don't constrain middlewares' context-keys to strings :bug: (#2751)

* Revert ""Revert "":bug: requestid.Config.ContextKey is interface{} (#2369)"" (#2742)""

This reverts commit 28be17f929cfa7d3c27dd292fc3956f2f9882e22.

* fix: request ContextKey default value condition

Should check for `nil` since it is `any`.

* fix: don't constrain middlewares' context-keys to strings

`context` recommends using ""unexported type"" as context keys to avoid
collisions https://pkg.go.dev/github.com/gofiber/fiber/v2#Ctx.Locals.

The official go blog also recommends this https://go.dev/blog/context.

`fiber.Ctx.Locals(key any, value any)` correctly allows consumers to
use unexported types or e.g. strings.

But some fiber middlewares constrain their context-keys to `string` in
their ""default config structs"", making it impossible to use unexported
types.

This PR removes the `string` _constraint_ from all middlewares, allowing
to now use unexported types as per the official guidelines. However
the default value is still a string, so it's not a breaking change, and
anyone still using strings as context keys is not affected.

* 📚 Update app.md for indentation (#2761)

Update app.md for indentation

* build(deps): bump github.com/google/uuid from 1.4.0 to 1.5.0 (#2762)

Bumps [github.com/google/uuid](https://github.com/google/uuid) from 1.4.0 to 1.5.0.
- [Release notes](https://github.com/google/uuid/releases)
- [Changelog](https://github.com/google/uuid/blob/master/CHANGELOG.md)
- [Commits](https://github.com/google/uuid/compare/v1.4.0...v1.5.0)

---
updated-dependencies:
- dependency-name: github.com/google/uuid
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>

* build(deps): bump github/codeql-action from 2 to 3 (#2763)

Bumps [github/codeql-action](https://github.com/github/codeql-action) from 2 to 3.
- [Release notes](https://github.com/github/codeql-action/releases)
- [Changelog](https://github.com/github/codeql-action/blob/main/CHANGELOG.md)
- [Commits](https://github.com/github/codeql-action/compare/v2...v3)

---
updated-dependencies:
- dependency-name: github/codeql-action
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>

* Changing default log output (#2730)

changing default log output

Closes #2729

* Update hooks.md

fix wrong hooks signature

* 🩹 Fix: CORS middleware should use the defined AllowedOriginsFunc config when AllowedOrigins is empty (#2771)

* 🐛 [Bug]: Adaptator + otelfiber issue #2641 (#2772)

* 🩹🚨 - fix for redirect with query params (#2748)

* redirect with query params did not work, fix it and add test for it

* redirect middleware - fix test typo

* ♻️ logger/middleware colorize logger error message #2593 (#2773)

* :sparkles: feat: add liveness and readiness checks (#2509)

* :sparkles: feat: add liveness and readiness checkers

* :memo: docs: add docs for liveness and readiness

* :sparkles: feat: add options method for probe checkers

* :white_check_mark: tests: add tests for liveness and readiness

* :recycle: refactor: change default endpoint values

* :recycle: refactor: change default value for liveness endpoint

* :memo: docs: add return status for liveness and readiness probes

* :recycle: refactor: change probechecker to middleware

* :memo: docs: move docs to middleware session

* :recycle: refactor: apply gofumpt formatting

* :recycle: refactor: remove unused parameter

* split config and apply a review

* apply reviews and add testcases

* add benchmark

* cleanup

* rename middleware

* fix linter

* Update docs and config values

* Revert change to IsReady

* Updates based on code review

* Update docs to match other middlewares

---------

Co-authored-by: Muhammed Efe Cetin <efectn@protonmail.com>
Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>
Co-authored-by: Juan Calderon-Perez <jgcalderonperez@protonmail.com>

* prepare release v2.52.0
- add more Parser tests

* fix healthcheck.md

* configure workflows for V2 branch

* configure workflows for V2 branch

* Fix default value to false in docs of QueryBool (#2811)

fix default value to false in docs of QueryBool

* update queryParser config

* Update ctx.md

* Update routing.md

* merge v2 in v3

* merge v2 in v3

* lint fixes

* :books: Doc: Fix code snippet indentation in /docs/api/middleware/keyauth.md

Removes an an extra level of indentation in line 51 of
`keyauth.md` [here](https://github.com/gofiber/fiber/blob/v2/docs/api/middleware/keyauth.md?plain=1#L51)

* fix: healthcheck middleware not working with route group (#2863)

* fix: healthcheck middleware not working with route group

* perf: change verification method to improve perf

* Update healthcheck_test.go

* test: add not matching route test for strict routing

* add more test cases

* correct tests

* correct test helpers

* correct tests

* correct tests

---------

Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>
Co-authored-by: René Werner <rene@gofiber.io>

* merge v2 in v3

* Merge pull request from GHSA-fmg4-x8pw-hjhg

* Enforce Wildcard Origins with AllowCredentials check

* Expand unit-tests, fix issues with subdomains logic, update docs

* Update cors.md

* Added test using localhost, ipv4, and ipv6 address

* improve documentation markdown

---------

Co-authored-by: René Werner <rene@gofiber.io>

* Update app.go

prepare release v2.52.1

* fix cors domain normalize

* fix sync-docs workflow

* test: fix failing tests

* fix sync-docs workflow

* test: cors middleware use testify require

* chore: fix lint warnings

* chore: revert test isolation.

* fixed the fasthttp ctx race condition problem

* Update middleware/cors/utils.go

Co-authored-by: Renan Bastos <renanbastos.tec@gmail.com>

* fix sync_docs.sh

* fix review comments/hints

* fix review comments/hints

* stabilize Test_Proxy_Timeout_Slow_Server test

* stabilize Test_Proxy_.* tests

* ignore bodyclose linter for tests
use http.NoBody instead of nil

* revert(tests): undo http.NoBody usage

* fix(ctx pool): postpone the reset for some values

shortly before the release in the pool

* refactor(tests): use testify panic method instead of custom solution

---------

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: tokelo-12 <113810058+tokelo-12@users.noreply.github.com>
Co-authored-by: Jason McNeil <sixcolors@mac.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: iRedMail <2048991+iredmail@users.noreply.github.com>
Co-authored-by: Benjamin Grosse <ste3ls@gmail.com>
Co-authored-by: Mehmet Firat KOMURCU <mehmetfiratkomurcu@hotmail.com>
Co-authored-by: Bruno <bdm2943@icloud.com>
Co-authored-by: Muhammad Kholid B <muhammadkholidb@gmail.com>
Co-authored-by: gilwo <gilwo@users.noreply.github.com>
Co-authored-by: Lucas Lemos <lucashenriqueblemos@gmail.com>
Co-authored-by: Muhammed Efe Cetin <efectn@protonmail.com>
Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>
Co-authored-by: Juan Calderon-Perez <jgcalderonperez@protonmail.com>
Co-authored-by: Jongmin Kim <kjongmin26@gmail.com>
Co-authored-by: Giovanni Rivera <rivera.giovanni271@gmail.com>
Co-authored-by: Renan Bastos <renanbastos.tec@gmail.com>",1709191799
2eeb40273c463820bb155622961cbbccac9b801a,False,1,5,613,368,122.6,413,287,-126,0.7450980392156863,0.3627450980392157,0.0,9578,1616,368,26,v1.8.0,1582763503
a82da6bef74b85daec552c232638db5e984f1d4e,False,1,1,7,7,7.0,1,9,8,1.0,1.0,1.0,4971,724,67,0,Check index to avoid slice bounds out of range panic,1592363060
0e2e04b9ba0a8546d054bb688c7db93a1995e5d2,False,1,1,34,34,34.0,12,22,10,0.0,1.0,1.0,415,76,17,2,add fasthttp.LBClient to the proxy middleware,1612469051
8c49028a394d68e4d4f587c187279fbc86ed8007,False,1,1,55,55,55.0,30,35,5,0.25,0.25,1.0,459,84,19,2,Refactor basicauth middleware,1602519725
3fbc1470c646c1782b496dd55646cc3c024ce940,False,1,1,50,50,50.0,2,95,93,0.0,1.0,1.0,5437,779,47,1,"🏀 Support splitting in QueryParser

Co-Authored-By: Nathaniel Peiffer <nathaniel@peiffer.com.au>",1600596953
861e5d21fbdfcf1759a274a3becfa5d9cf9a173c,False,1,1,9,9,9.0,7,32,25,0.0,1.0,1.0,5527,803,50,0,🐛 Fix unexpected result when `QueryParser` parse slice data type (#1238),1616613177
20cba2604b6d58369921e91261a8e99f3c09b1d0,False,1,3,25,12,8.333333333333334,12,13,1,1.0,1.0,1.0,5490,997,173,3,"🔌 Add IPv6 support

Co-Authored-By: kiyon <kiyonlin@163.com>",1594691638
10d6f69a89390397aa5dd23f4f7352ea05638f9e,False,1,9,395,295,43.888888888888886,245,861,616,0.5571428571428572,0.8785714285714286,1.0,15533,2369,371,12,":sparkles: v3 (feature): new redirection methods (#2014)

* :sparkles: v3 (feature): new redirection methods

* add flash messages

* withinput, parsing flash message

* add tests

* add benchmarks

* gosec issues

* fix tests

* fix tests

* fix performance issues

* fix performance issues

* optimization.

* better names

* fix tests

* Update router.go

* fix

* fix old messaages with flash messages behavior, add new test case with req

* complete some reviews

* add pool for redirection.

* use constant

* update

* ✨ v3 (feature): new redirection methods

* fix tests, optimize cookie parsing (9 allocs -> 1 alloc)

* test case for message includes comma

* cleanup

* optimization.

* some improvements for the redirect feature

* fix Benchmark_Redirect_Route_WithFlashMessages

* some improvements for the redirect feature

* Update redirect.go

* improve message parsing & test case

Co-authored-by: René Werner <rene@gofiber.io>",1663913854
08d9fda6318664b312ce96caf044548d93d67598,False,1,9,504,272,56.0,263,953,690,0.0,0.7148014440433214,1.0,13375,2118,242,12,":sparkles: enhancement: use msgp for flash message encoding/decoding (#3099)

* enhancement: use msgp for flash message encoding/decoding

* add msgp tests

* improve test coverage

* improve test coverage

* fix linter

* update makefile

* extend go generation process

---------

Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>
Co-authored-by: René <rene@gofiber.io>",1724942716
870f9427a224a976f435ce497b6a9871b5714e61,False,1,1,15,15,15.0,7,17,10,0.625,0.625,1.0,2244,339,89,2,":zap: Optimize App.buildTree() (#1809)

* :zap: Optimize App.buildTree()

- Reduces reads from / writes to slices
- Reduces reads from maps
- Increases sorting speed

* :watch: Add Benchmark_Startup_Process()",1646676090
156b81c768ec3e9e8b4cfdf6a37040fa8daa0e07,False,1,7,320,146,45.714285714285715,302,649,347,0.6771300448430493,0.8609865470852018,0.9237668161434978,17176,2582,418,19,":bug: bug: improve mounting behavior  (#2120)

* :bug: bug: fix mounting doesn't work if when to declare it before routes

* :bug: bug: fix mounting doesn't work if when to declare it before routes

* :bug: bug: fix mounting doesn't work if when to declare it before routes

* :bug: bug: fix mounting doesn't work if when to declare it before routes

* :bug: bug: fix mounting doesn't work if when to declare it before routes

* add onMount hooks, mountPath like express.js, better behavior for onName, onRoute, onGroup, onGroupName hooks on mounted apps

* add comment

* use once

* fix views when both app and sub-app have view engine, better behavior for mount path

* fix tests

* fix tests

* make some tasks

* make some tasks",1666677104
df87a82d5a650ab63c8772419a05d976d59c1d76,False,1,1,9,9,9.0,32,101,69,0.46875,1.0,0.859375,1020,145,37,1,"🐛 Fix mount route positioning (#2463)

* 🐛 [Bug-fix]: Wrong handlers execution order in some mount cases #2460

* 🐛 [Bug-fix]: Wrong handlers execution order in some mount cases #2460

* 🐛 [Bug-fix]: Wrong handlers execution order in some mount cases #2460

* [Bug-fix]: Wrong handlers execution order in some mount cases #2460

* [Bug-fix]: Wrong handlers execution order in some mount cases #2460",1684313465
2c6ffb7972dbb348162a370872c88e07383e79d0,False,1,1,5,5,5.0,0,71,71,0.0,0.9259259259259259,0.9259259259259259,2224,329,87,1,Fix: register static file routing with trailing slash (#1556),1633424111
b94870d8865b47e5b7bf3c843a4d48adb2b14e88,False,1,1,7,7,7.0,2,93,91,0.0,0.9571428571428572,1.0,2199,325,85,2,"Fix: static file routing path rewrite. (#1538)

* Fix: static file routing path rewrite.

* Add: static file routing test cases.

* Update: change os.CreateTemp to ioutil.TempFile for go1.14

* Update: optimize test cases.",1633085508
878c9549d87af6f8ed75b0f54a0081f2ff1ccc9e,False,1,5,126,74,25.2,65,123,58,0.13157894736842105,0.631578947368421,1.0,17471,2785,417,12,"Feat: Register custom methods (#2107)

* Implementing register custom methods

* Return timout time to 1000

* Update app_test.go

* Change update stack to add custom request method

* Feat: Register custom methods #2107

* Feat: Register custom methods #2107

* update logic

* optimization.

* fix

Co-authored-by: Rafi Muhammad <rafi.muhammad@mekari.com>
Co-authored-by: RW <rene@gofiber.io>
Co-authored-by: Muhammed Efe Çetin <efectn@protonmail.com>",1668151410
65e0ce285a374fed0a89260db37bf41576975510,False,1,4,189,128,47.25,46,193,147,0.20754716981132076,0.6415094339622641,0.9150943396226415,9655,1687,290,15,"🐛 [Bug-Fix]: Mounted subapps don't work correctly if parent app attached … (#2331)

* 🐛 [Bug]: Mounted subapps don't work correctly if parent app attached additional middlewares after mounting (v2.40.1 bug) #2233",1681388344
056c6808afa454c9d0afed0a78c592385563029e,False,1,3,34,18,11.333333333333334,23,15,-8,1.0,0.36363636363636365,0.36363636363636365,6449,968,224,5,"Use atomic instead of mutex when counting the route handler. (#1314)

* use atomic instead of mutex when counting

* 📒 router: fix typo error",1620230034
945b61d1c3f1313c31048d629215763ec566775c,False,1,4,96,72,24.0,24,96,72,0.17647058823529413,0.1568627450980392,1.0,12246,1974,281,8,🌵hybrid routing with tree and fast router,1597002795
42755c30e6b29fa589fad82b615de397e036648e,False,1,2,29,22,14.5,22,57,35,0.6153846153846154,0.7692307692307693,1.0,5593,873,198,3,⚡ Accelerate start process for many routes #1081,1611489741
8e91e848da55463a01e75db634ead19b4ecdc50a,False,1,1,265,265,265.0,102,163,61,0.0,0.75,0.7857142857142857,1180,206,52,10,"Fix case sensitivity params

- Improve performance
- Remove allocations
- Return case sensitive params

Co-Authored-By: RW <renewerner87@googlemail.com>",1590218975
df3c48a7341de56e6b9c58018d0f1adc978ed1e2,False,1,4,100,75,25.0,52,81,29,0.37037037037037035,1.0,1.0,12180,1976,282,8,🌵hybrid routing with tree and fast router,1597049498
174eb0e33da8f1438558283edb574bb0c6e4880e,False,1,3,145,100,48.333333333333336,67,117,50,0.358974358974359,0.7692307692307693,0.8717948717948718,4921,733,170,8,🚀 compress same route's handler and sort routes when registering,1595252581
a1148391ea4eac8dc3ddd40afa67c1c288fee14b,False,1,1,256,256,256.0,149,283,134,0.6444444444444445,1.0,0.7777777777777778,1346,217,66,10,🚀 improve routing behavior,1596674165
033184938cd87f0221e0ff54387586505c800dee,False,1,1,53,53,53.0,13,80,67,0.5357142857142857,1.0,1.0,1645,263,88,6,"🚀 new possibility to escape special routing parameters (#1280)

* 🚀 new possibility to escape special routing parameters, which gives the possibility to follow the google api design guide https://cloud.google.com/apis/design/custom_methods

* 🚀 new possibility to escape special routing parameters, which gives the possibility to follow the google api design guide https://cloud.google.com/apis/design/custom_methods",1618256724
e9849b758d0afaaf700f52ef76372bc41d373412,False,1,3,185,133,61.666666666666664,65,673,608,0.8151515151515152,1.0,1.0,7183,1135,302,15,"🔥 feat: Add support for iterator methods to Fiber client (#3228)

* chore: simplify parserRequestBodyFile logic

* client: add support for go1.23 iterators

* Apply suggestions from code review

Co-authored-by: coderabbitai[bot] <136622811+coderabbitai[bot]@users.noreply.github.com>

* fix linter

* fix tests

* correct benchmark

* fix linter

* create docs

* update

* rename FormDatas -> AllFormData

* add examples for maps.Collect()

* change request/response markdown examples

---------

Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>
Co-authored-by: coderabbitai[bot] <136622811+coderabbitai[bot]@users.noreply.github.com>
Co-authored-by: René <rene@gofiber.io>",1733823563
f668537c02db71d71d17202e3b420c2896ef3a6b,False,1,5,25,10,5.0,42,31,-11,1.0,0.0,0.0,8289,1220,355,7,"chore: Bump golangci-lint to v1.60.3 (#3119)

Bump golangci-lint to v1.60.3",1725284339
57744ebbe8f95ee65855f4611b93dd0f2c7b18ae,False,1,14,402,109,28.714285714285715,152,1339,1187,0.20159453302961275,0.9760820045558086,1.0,9095,1489,264,69,":bug: bug: fix EnableSplittingOnParsers is not functional (#3231)

* :bug: bug: fix EnableSplittingOnParsers is not functional

* remove wrong testcase

* add support for external xml decoders

* improve test coverage

* fix linter

* update

* add reset methods

* improve test coverage

* merge Form and MultipartForm methods

* fix linter

* split reset and putting steps

* fix linter",1735127594
f08ebf433534ed3a41442b10aafdbaa8e2dcf23e,False,1,2,41,33,20.5,82,107,25,1.0,1.0,1.0,9396,1385,129,5,"🐛 fix: Nil pointer dereference with Must Bind binding (#3171)

* Fix nil pointer dereference with Must Bind binding error

if err is nil err.Error() panics
(eg. c.Bind().Must().JSON(...) successfully binds but panics

* Added returnErr test

make sure returnErr works with nil error

* Reordered returnErr nil check

as in majority of cases we expect err to be nil, this should provide better short-cutting

* Use require.NoError

* Update bind_test.go

* Renamed Must to WithAutoHandling

* Update bind.md

Added a requested clarification

* renamed Should to WithoutAutoHandling and Bind.should to Bind.dontHandle

* renamed dontHandle to dontHandleErrs

* fixed formatting

* fixed a typo

* Update binder documentation

---------

Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>",1732531896
1991d8db32e60c30359fb423d3cade1f149ee290,False,1,8,3344,871,418.0,2582,3884,1302,0.0,0.017857142857142856,0.9321428571428572,9987,1684,388,101,🎉 Official v1 Release,1582304863
a458bd344cd4e821b64ad9fb8180f62331b17165,False,1,49,1144,518,23.346938775510203,1437,1911,474,1.0,0.0,0.0,36561,6016,1348,171,":sparkles: v3 (feature): convert fiber.Ctx type to interface (#1928)

* :sparkles: v3: convert fiber.Ctx type to interface

* update ctx methods

* add new methods to customize ctx, fix some problems

* update comments.

* fix something",1657691309
046b4a9d4e65ce57cd56d42670ec64ac332a25b1,False,1,5,896,451,179.2,460,436,-24,0.0,0.0,0.0,13238,1964,301,14,Adding a generator to generate the CTX interface (#3024),1717396642
c9b7b1aefb9edb9f8b570736891791195360a495,False,1,2,19,14,9.5,19,82,63,0.18181818181818182,0.9090909090909091,1.0,1314,219,43,2,"🔥 Add Cache Invalidation Option to Cache Middleware (#3036)

* Add an option to invalidate cache

* Add a summary about the cache middleware update

* Rename the option to make it clearer

* Rename hard tab

* Fix markdown formatting

* Revert unnecessary change

* Clarify the description of cache invalidator

* Add empty line

---------

Co-authored-by: RW <rene@gofiber.io>",1719410568
f8b490f89ee5a58108f7902ff5b02e5006f2802d,False,1,2,79,46,39.5,56,328,272,0.0,1.0,0.9736842105263158,7822,1211,261,2,"🔥 Feature: Add TestConfig to app.Test() for configurable testing (#3161)

* 🔥 Feature: Add thread-safe reading from a closed testConn

* 🔥 Feature: Add TestConfig to app.Test()

This commit is summarized as:
- Add the struct `TestConfig` as a parameter for `app.Test()` instead of `timeout`
- Add documentation of `TestConfig` to docs/api/app.md and in-line
- Modify middleware to use `TestConfig` instead of the previous implementation

Fixes #3149

* 📚 Doc: Add more details about TestConfig in docs

* 🩹 Fix: Correct testConn tests

- Fixes Test_Utils_TestConn_Closed_Write
- Fixes missing regular write test

* 🎨 Style: Respect linter in Add App Test Config

* 🎨 Styles: Update app.go to respect linter

* ♻️ Refactor: Rename TestConfig's ErrOnTimeout to FailOnTimeout

- Rename TestConfig.ErrOnTimeout to TestConfig.FailOnTimeout
- Update documentation to use changed name
  - Also fix stale documentation about passing Timeout as a
    single argument

* 🩹 Fix: Fix typo in TestConfig struct comment in app.go

* ♻️ Refactor: Change app.Test() fail on timeouterror to os.ErrDeadlineExceeded

* ♻️ Refactor:Update middleware that use the same TestConfig to use a global variable

* 🩹 Fix: Update error from FailOnTimeout to os.ErrDeadlineExceeded in tests

* 🩹 Fix: Remove errors import from middlware/proxy/proxy_test.go

* 📚 Doc: Add `app.Test()` config changes to docs/whats_new.md

* ♻ Refactor: Change app.Test() and all uses to accept 0 as no timeout instead of -1

* 📚 Doc: Add TestConfig option details to docs/whats_new.md

* 🎨 Styles: Update docs/whats_new.md to respect markdown-lint

* 🎨 Styles: Update docs/whats_new.md to use consistent style for TestConfig options description

---------

Co-authored-by: Juan Calderon-Perez <835733+gaby@users.noreply.github.com>",1732261418
