sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
7cb46626a1f2e833a64376ee599f0757947fe1e0,False,1,2,22,21,11.0,0,22,22,1.0,1.0,1.0,3437,511,113,1,"Disable http2 connect setting for websocket by default

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>
Co-authored-by: Julien Salleyron <julien.salleyron@gmail.com>
Co-authored-by: Michael <michael.matur@gmail.com>"
189db8d990d43d5774cd1b5f708d938bc1b5ed4f,False,1,1,5,5,5.0,39,104,65,0.0,0.9361702127659575,0.9361702127659575,2169,305,81,1,Pass TLS bool from IngressRouteTCP to TCPService
139f929ec8b9dfdc96aff642c162a63b7b829ff7,False,1,2,4,2,2.0,4,17,13,0.0,1.0,1.0,10715,1399,340,2,Support empty value for core Kubernetes API group
95f20fc753aa3c6f2b408f5691fe0786ae77108b,False,1,1,3,3,3.0,0,3,3,0.0,1.0,0.0,631,107,20,1,Configure ErrorLog in httputil.ReverseProxy
109a8712cc87079886308ab38815f5560083d5fb,False,1,102,204,2,2.0,105,106,1,,,,78100,11118,2035,0,Update copyright for 2025
a29628fa2e45b355ef9439fc27af6be2c940e537,False,1,2,4,2,2.0,9,113,104,0.0,1.0,1.0,8510,1183,308,2,"Fix fenced server status computation

Co-authored-by: Romain <rtribotte@users.noreply.github.com>"
514914639aeb2d493062126950192bb9bff82799,False,1,4,149,68,37.25,89,148,59,0.2894736842105263,0.2631578947368421,0.8947368421052632,5622,836,188,16,Rename traefik.docker.* labels for Docker Swarm to traefik.swarm.*
42df9afeaf5582f68178aa349674428a059ebce3,False,1,1,12,12,12.0,122,210,88,0.0,0.0,1.0,208,40,6,1,Fix release by using github action
c8b0285c912f3822d218f701792c55003910b8e1,False,1,2,60,52,30.0,4,183,179,0.5904761904761905,1.0,1.0,1254,173,32,3,Fix WASM settings
2b35c7e20587f2e3905ed97be48875478abcfa00,False,1,2,23,16,11.5,11,12,1,0.0,0.0,1.0,3741,524,109,2,"Fix models mechanism for default rule syntax

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
5bf4b536e220ab68108d0c65c873f7bc222507b9,False,1,1,2,2,2.0,1,1,0,,,,433,66,14,1,Change logs output from stderr to stdout
a50345bf8de568218db8cad5b9b38b36b23b002c,False,1,8,203,56,25.375,153,349,196,0.16393442622950818,0.8032786885245902,0.8360655737704918,26944,3834,940,15,"Allow to disable Kubernetes cluster scope resources discovery

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
7056eeff6af3dcca770de040da80e3f9c084a6d1,False,1,1,2,2,2.0,1,1,0,,,,2264,447,106,0,Re-allow empty configuration for Kubernetes Ingress provider
31a93d50459ec684f0357e1569af37adbe29b7a6,False,1,1,4,4,4.0,2,2,0,,,,1112,152,36,1,Fix log when default TLSStore and TLSOptions are defined multiple times
584144100524277829f26219baaab29a53b8134f,False,1,6,88,75,14.666666666666666,31,475,444,0.08132530120481928,0.9066265060240963,0.9939759036144579,7294,1188,252,7,"Cleanup Connection headers before passing the middleware chain

Co-authored-by: Romain <rtribotte@users.noreply.github.com>"
58bbc0cf0f599b49702f4bb587c5f2d899dbe2d0,False,1,1,2,2,2.0,10,4,-6,,,,159,49,0,0,Remove mentions about APIVersion traefik.io/v1
8d0979bfd0e909288add7db466d0f5c0dd25cea9,False,1,1,1,1,1.0,0,2,2,0.0,0.5,1.0,1761,251,65,1,"Enable TLS for Consul Connect TCP services

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
0dc36379cf6cfe613ec820e58dfde8a28b231210,False,1,4,14,6,3.5,517,517,0,,,,11980,1628,316,6,"Ensuring Gateway API reflected Traefik resource name unicity

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
70968bc6a963da72aa6d0f15cbe33bc5a338097d,False,1,1,17,17,17.0,9,8,-1,1.0,1.0,0.0,1777,290,64,1,"Remove deadlines for non-TLS connections

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
5e4dc783c7bb42832286dcdc645590a6fe4835a6,False,1,2,8,4,4.0,4,28,24,,,,1454,254,29,0,Allow empty configuration for OpenTelemetry metrics and tracing
5fd6913ee587a779334e2e2d626b0ef2806a5ebf,False,1,1,12,12,12.0,3,24,21,0.0,0.5,1.0,2199,347,49,1,"Fix OpenTelemetry metrics

Co-authored-by: LandryBe <[lbenguigui@gmail.com](mailto:lbenguigui@gmail.com)>"
4720caed0437865a1fdf1a7dd54f1f228ab00ac7,False,1,1,19,19,19.0,6,13,7,1.0,1.0,1.0,3824,587,125,1,Update open connections gauge with connections count
fdce8c604a4cf26e25c3ff5da331002c1c6503b9,False,1,2,4,2,2.0,2,2,0,,,,2594,420,94,2,Change level of peeking first byte error log to DEBUG for Postgres
a79cdd1dfae08596fdaadf48d3b1c0f3b225284a,False,1,1,8,8,8.0,4,4,0,,,,1813,294,66,2,"Change level of peeking first byte error log to DEBUG

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
d51a2ce48741acaf9e19229ab89d0ebc09a5a843,False,1,1,5,5,5.0,3,17,14,0.0,1.0,1.0,1769,287,62,1,Compute priority for https forwarder TLS routes
a84d5c0ef1379b9e863d0c32927a614d3478761e,False,1,1,1,1,1.0,13,12,-1,1.0,0.0,0.0,6488,954,226,1,"Adjust deprecation notice for Kubernetes CRD provider

Co-authored-by: Baptiste Mayelle <baptiste.mayelle@traefik.io>"
6155c900be5539d8d5ebe9ba7a4be5f88e9f067f,False,1,1,2,2,2.0,4,6,2,0.0,0.0,1.0,1382,246,59,1,"Passing the correct status code when compression is disabled within the Brotli handler

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
70dd7cdc7195ef98b42934693e9a4973852f368c,False,1,2,62,61,31.0,28,154,126,0.00819672131147541,0.9918032786885246,1.0,6620,988,228,2,"Enforce default cipher suites list

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
240b83b77351dfd8cadb91c305b84e9d22e0f9c6,False,1,1,2,2,2.0,9,6,-3,,,,1419,253,58,0,"Set default ReadTimeout value to 60s

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
85039e0d54ddd551f4f695b11cfd7ae138743990,False,1,1,1,1,1.0,2,5,3,0.6666666666666666,0.6666666666666666,1.0,1361,243,59,1,Fix brotli response status code when compression is disabled
7f29595c0a5d8f824757b624f0774d12c4f9743e,False,1,1,2,2,2.0,1,23,22,0.0,1.0,1.0,364,57,8,1,Allow empty replacement with ReplacePathRegex middleware
e95fde565295fe3220197e1fe43ffc0ddded5e8c,False,1,1,1,1,1.0,0,60,60,0.03225806451612903,1.0,1.0,862,142,39,1,"Fix preflight response status in access logs

Co-authored-by: lbenguigui <lbenguigui@gmail.com>"
c441d04788c8262ec53ab38dc2a1519a71032761,False,1,5,90,38,18.0,88,156,68,0.2727272727272727,0.9454545454545454,0.9454545454545454,19618,2700,567,7,"Avoid updating Accepted status for routes matching no Gateways

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
a42d396ed212481f645b6b9cfc9c6591353dac85,False,1,2,40,36,20.0,30,30,0,0.0,0.0,0.0,1634,246,52,6,"Clean connection headers for forward auth request only

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
e62f8af23b2613ee7f559528d2862de3e079a546,False,1,2,4,2,2.0,2,2,0,,,,2594,420,94,2,Rework condition to not log on timeout
61bb3ab9912a0a7c8b59e50c90e49a84b37ef827,False,1,1,2,2,2.0,1,1,0,,,,1801,294,66,1,Rework condition to not log on timeout
2096fd70815050374f4320655b7c89ff68e246d8,False,1,2,25,23,12.5,65,31,-34,0.19230769230769232,0.0,0.0,1456,241,57,3,"Drop untrusted X-Forwarded-Prefix header

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
ad613e58cdc9cc381fc354063a0b9792cf20646e,False,1,2,2,1,1.0,1,30,29,0.0,0.8333333333333334,0.8333333333333334,4830,709,179,1,Allow configuring rule syntax with Kubernetes Ingress annotation
d1bdeb3a92ba539021dbc5c33939587239e53639,False,1,1,62,62,62.0,27,35,8,1.0,1.0,1.0,1461,242,46,4,"Fix missing trailer with custom errors middleware

Co-authored-by: LandryBe <lbenguigui@gmail.com>"
8a0c1e614fad3b9735814002f26fcb04c2314a06,False,1,2,290,284,145.0,134,239,105,0.16666666666666666,0.8541666666666666,0.9166666666666666,6077,913,230,9,"Fix HostRegexp config for rule syntax v2

Co-authored-by: Romain <rtribotte@users.noreply.github.com>"
f70949e3fa1e10e39bd06ba80ccb99f2eb6c2b00,False,1,2,6,3,3.0,3,40,37,1.0,1.0,1.0,2258,372,82,2,Fix case problem for websocket upgrade
cc80568d9e60d04b97318c9b36e909d6355dc11d,False,1,3,55,25,18.333333333333332,27,80,53,0.24390243902439024,0.7804878048780488,1.0,3300,511,110,7,Fix internal handlers ServiceBuilder composition
1c80f12bc289a99d0f4118103f0cabbd946baa00,False,1,1,10,10,10.0,5,57,52,0.16666666666666666,1.0,0.9166666666666666,3547,558,121,1,Apply keepalive config to h2c entrypoints
7edb9a2101416f8d48492a7447ff3f693d459f4e,False,1,1,16,16,16.0,214,331,117,0.0,0.0,1.0,5047,740,178,2,Bump github.com/go-acme/lego to v4.19.2
27948493aa047a5fdc2eb59c438ce3bc37cb756c,False,1,1,93,93,93.0,16,143,127,0.5054945054945055,1.0,1.0,633,103,22,11,Panic on aborted requests to properly close the connection
e3ed52ba7caa723bc34a7618652c2b7c5c4bcfef,False,1,5,672,341,134.4,278,424,146,0.3375,0.55,1.0,5772,947,211,35,"Detect and drop broken conns in the fastproxy pool

Co-authored-by: Romain <rtribotte@users.noreply.github.com>"
f18fcf3688b850f5e89530bb1bccf002fd592473,False,1,2,29,27,14.5,10,366,356,0.030716723549488054,0.8771331058020477,0.9658703071672355,2798,398,70,2,Preserve GRPCRoute filters order
eeb99c35363f3b6b0c835a9244d15a95f7f197db,False,1,1,39,39,39.0,19,46,27,0.0,0.3181818181818182,0.3181818181818182,4260,596,128,1,Preserve HTTPRoute filters order
ef168b801c43080b373190967c27b48631a009ed,False,1,2,136,103,68.0,92,125,33,0.9655172413793104,1.0,0.0,2730,463,97,14,"Refactor compress handler to make it generic

Co-authored-by: Romain <rtribotte@users.noreply.github.com>"
e9d677f8cbdd86541dde8fb15608f9de978d7b74,False,1,3,61,27,20.333333333333332,17,47,30,0.0,1.0,0.9411764705882353,15578,2172,465,6,Support http and https appProtocol for Kubernetes Service
1508a2c221b7df4cd310b0da71b7a4244b8f0290,False,1,1,12,12,12.0,5,99,94,0.0,0.9,1.0,7804,1109,252,1,"Do not update gateway status when not selected by a gateway class

Co-authored-by: Romain <rtribotte@users.noreply.github.com>"
f16d14cfa6853dfaf98053a7eace39f0f460f8b7,False,1,1,20,20,20.0,34,45,11,1.0,1.0,1.0,1780,313,68,3,Reuse compression writers
4d6cb6af030688a9e341438020210b8d3cdb3012,False,1,1,13,13,13.0,4,9,5,0.5,0.5,1.0,5122,750,181,2,Ensure defaultGeneratedCert.main as Subject's CN
d339bfc8d226fc8d1c1c86ddf13c71e38f069a42,False,1,1,51,51,51.0,59,31,-28,1.0,1.0,0.0,424,82,22,4,Use correct default weight in Accept-Encoding
a762cce430cdcce0b07bc8a14bb792bcf572ea07,False,1,1,15,15,15.0,10,20,10,0.7777777777777778,0.7777777777777778,0.7777777777777778,1005,132,25,2,Close wasm middleware to prevent memory leak
c02b72ca51e6dc8e0a92868cb168159b3343589b,False,1,1,2,2,2.0,9,56,47,0.023255813953488372,1.0,1.0,4452,629,166,1,Disable IngressClass lookup when disableClusterScopeResources is enabled
15973f5503d07817ee9e0cf16f6b550c3be91a51,False,1,1,5,5,5.0,0,5,5,0.0,0.0,1.0,1904,302,67,1,Remove deadlines when handling PostgreSQL connections
14e5d4b4b36313cce6b38efcc3a6497e1e9dde3d,False,1,1,2,2,2.0,90,3,-87,0.0,0.0,0.0,25,7,0,0,Remove unused boot files from webui
707f84e2e4e70fca56207417d7d3d3bc252c1782,False,1,1,7,7,7.0,1,6,5,0.0,0.0,1.0,665,114,25,1,Don't log EOF or timeout errors while peeking first bytes in Postgres StartTLS hook
cef842245c032c063a463f2baaf7c92ecc5a8070,False,1,3,193,99,64.33333333333333,86,418,332,0.2857142857142857,0.6818181818181818,1.0,7201,1183,269,10,"Introduce Lingering Timeout

Co-authored-by: Baptiste Mayelle <baptiste.mayelle@traefik.io>
Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
f3eba8d3a24b3fcc07ebc5f9a4d8e43c61675ac0,False,1,1,62,62,62.0,15,63,48,0.0,0.5555555555555556,0.8611111111111112,875,139,20,7,Guess Datadog socket type when prefix is unix
ac42dd8f83d21601fd97393d5a5b11ebfcad3440,False,1,1,2,2,2.0,1,1,0,,,,512,86,12,1,Check if ACME certificate resolver is not nil
f90f9df1db95bccb6bf5f46f90f350134ce62f8d,False,1,1,41,41,41.0,20,167,147,0.016129032258064516,1.0,1.0,2022,316,69,2,Ensure proper logs for aborted streaming responses
2714831a4e6a0972a0eca5d46af2f82f9ed2efd9,False,1,1,3,3,3.0,3,4,1,1.0,1.0,1.0,1528,274,59,1,fix: otlp doc + potential panic
71d4b3b13c3a2d1792ccc26d3eb8e1854a451767,False,1,1,27,27,27.0,7,46,39,0.19444444444444445,0.75,1.0,2022,316,69,2,Make the keys of the `accessLog.fields.names` map case-insensitive
8c977b8f8cb43396c21bd38c96e01fc5c617907b,False,1,1,5,5,5.0,6,3,-3,,,,946,123,23,1,Removes goexport dependency and adds _initialize
0cf2032c1525cee2bb80ae3cf5a31e48a1f28999,False,1,5,80,35,16.0,24,142,118,0.08064516129032258,0.0,0.7903225806451613,8356,1329,261,6,Allow handling ACME challenges with custom routers
d547b943df3b9abcc9482a86ebfef395b23786c1,False,1,5,10,2,2.0,48,48,0,,,,11429,1750,405,5,Spelling
cf2869407dcc52e53e9540543ee3d25fb4a036bb,False,1,2,30,18,15.0,38,75,37,0.38461538461538464,0.8846153846153846,0.8846153846153846,3023,433,94,3,Wrap capture for services used by pieces of middleware
e7dc097901e62963d0239cd4db366376971ca110,False,1,1,10,10,10.0,3,7,4,1.0,1.0,1.0,486,97,22,2,Prevent error logging when TCP WRR pool is empty
58dcbb43f97644e62a3f4c4fcdb37b19e3c44ef7,False,1,5,266,240,53.2,109,164,55,1.0,1.0,1.0,18566,2541,573,12,"Retry on Gateway API resource status update

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
8970ae91998ce3bb8d79059b24645e0cba2c5770,False,1,1,17,17,17.0,92,115,23,,,,2992,502,99,11,Update to github.com/docker/docker v27.1.1
bb6cd581a639588c245e33728a43456ea3788152,False,1,6,163,64,27.166666666666668,314,560,246,1.0,1.0,1.0,9435,1506,281,24,"Align OpenTelemetry tracing and metrics configurations

Co-authored-by: Michael <michael.matur@gmail.com>"
52e95deee3023ae051d4d57bffa4abe0ad3cbf52,False,1,1,2,2,2.0,133,12085,11952,0.0,0.0,1.0,946,154,32,3,"In cluster Gateway API Conformance Tests

Co-authored-by: Kevin Pollet <pollet.kevin@gmail.com>"
5380e48747f71424bffb7f90a176c3d771f57a4b,False,1,1,47,47,47.0,34,13,-21,1.0,1.0,0.0,4489,558,144,4,Include status addresses when comparing Gateway statuses
7dbd3f88f63935dd676a2bbfbbea1dc2c09bf98f,False,1,4,177,136,44.25,63,116,53,1.0,0.0,0.8837209302325582,14581,2001,455,20,Do not update route status when nothing changed
898eab20ac8098e09b3bbc0409a3ff319f00de5b,False,1,1,7,7,7.0,56,74,18,,,,2922,375,91,3,Improve error and documentation on the needed link between router and service
a1270d6cc7e2d24f3d461c13d3e628285889b969,False,1,1,18,18,18.0,1,17,16,0.0,0.0,1.0,2250,332,84,1,"Use specified network for ""container"" network mode"
8cb18296983bd18b4f6cbae41ac04020cdc3a895,False,1,8,107,80,13.375,226,567,341,0.0,0.9959677419354839,0.9959677419354839,9238,1444,275,12,Upgrade to OpenTelemetry Semantic Conventions v1.26.0
f3479f532b42eb3f506294271b43085ef371e5d1,False,1,1,33,33,33.0,13,20,7,0.0,0.0,1.0,2963,476,96,1,Fix ECS config for OIDC + IRSA
a5df24a21d855a653dfa83ca449279683fcbbd6c,False,1,5,10,2,2.0,116,37,-79,,,,6626,1035,190,0,Upgrade dependencies
386c2ffb20094f69e733dd1cf8653283bf46b6ca,False,1,2,27,26,13.5,15,19,4,0.0,0.6666666666666666,0.3333333333333333,3529,506,109,4,Use ServiceName in traefik_service_server_up metric
f5a811d8fa654ad5b65c1689c2a22724f560cdb8,False,1,1,2,2,2.0,1,1,0,,,,402,84,14,1,Make the log about new version more accurate
900784a95a32d9723528d0a4250aa13f38ca0bef,False,1,1,6,6,6.0,25,140,115,0.3375,1.0,0.875,474,72,11,2,"Disable QUIC 0-RTT

Co-authored-by: Julien Salleyron <julien.salleyron@gmail.com>"
8946dd1898aa0b4d02cf1e4684629c151d8a1f6e,False,1,1,8,8,8.0,3,7,4,0.3333333333333333,1.0,1.0,433,77,19,1,Remove interface names from IPv6
2a0cfda90b28e27384a0a4368b7f2a67a47ec3aa,False,1,1,6,6,6.0,7,0,-7,1.0,1.0,0.0,1511,272,59,1,Do not disable Gateway API provider if not enabled in experimental
fe4cca6e9c66d3012b82d602c134c7accdf816c5,False,1,2,4,2,2.0,2,2,0,,,,362,56,12,0,Fix build only linux and darwin support wazergo
b452f37e0813a814f69d02a5383cfc15e666f0f4,False,1,4,107,40,26.75,211,628,417,0.11594202898550725,0.2318840579710145,1.0,14092,2304,498,4,Fix default value of Healthcheck for ExternalName services
