sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
442183a9298e37cb655b4a3f48462ee30e475069,False,1,2,22,13,11.0,5,43,38,0.0,1.0,0.71875,10780,1553,294,3,"Fix crash on kube manager's service-lb-controller after v1.31.0. (#128182)

* Fix crash on kube manager's service-lb-controller after v1.31.0.

* Update cmd/kube-controller-manager/app/controllermanager_test.go

Co-authored-by: Antonio Ojea <antonio.ojea.garcia@gmail.com>

---------

Co-authored-by: Antonio Ojea <antonio.ojea.garcia@gmail.com>",1729528732
5826868586d501060a6151d04c511236b11a26d4,False,1,3,38,28,12.666666666666666,21,29,8,0.75,0.75,0.0,11594,1783,377,13,"Wire context to logs command and add interrupt handler (#127503)

* Wire context to logs command and add interrupt handler

* Move conditional outside of interrupt handler",1729622946
85d55b67371bae83aa73a3a65b23520e0f22a74b,False,1,3,71,43,23.666666666666668,118,137,19,1.0,1.0,1.0,8526,1136,275,10,"fix stateful set pod recreation and event spam (#123809)

* fix pods tracking and internal error checking in statefulset tests

* fix stateful set pod recreation and event spam

- do not emit events when pod reaches terminal phase
- do not try to recreate pod until the old pod has been removed from
  etcd storage

* fix conflict race in statefulset rest update

statefulset controller does less requests per sync now and thus can
reconcile status faster, thus resulting in a higher chance for conflicts",1713427426
ebdca538058d2265cb8dc528d0145faea0a6a7cf,False,1,2,89,56,44.5,50,144,94,0.4528301886792453,1.0,1.0,4744,661,128,10,"[sample-apiserver] Fix: Use Correct Effective Version for kube (#125941)

* Fix slice copy of VersionedSpecs in FeatureGate.

Signed-off-by: Siyuan Zhang <sizhang@google.com>

* Update wardle to kube version mapping

Signed-off-by: Siyuan Zhang <sizhang@google.com>
Signed-off-by: Feilian Xie <fxie@redhat.com>
Co-authored-by: Feilian Xie <fxie@redhat.com>

* Add cap to wardleEmulationVersionToKubeEmulationVersion.

Signed-off-by: Siyuan Zhang <sizhang@google.com>

* Add integration test for default BanFlunder behavior in version 1.2 without Wardle feature gate.

Signed-off-by: Siyuan Zhang <sizhang@google.com>

---------

Signed-off-by: Siyuan Zhang <sizhang@google.com>
Signed-off-by: Feilian Xie <fxie@redhat.com>
Co-authored-by: Siyuan Zhang <sizhang@google.com>",1722020632
5420b2fe9a84af57cc24793c8f8ac8821b65f42f,False,1,3,20,13,6.666666666666667,3,235,232,0.04054054054054054,0.33783783783783783,0.918918918918919,7803,1214,285,3,Hot fix for panic on schema conversion. (#126167),1721702625
bc3c07091b3501ac52c7c322f246df5e36815c20,False,1,1,22,22,22.0,1,37,36,0.0,0.06666666666666667,0.5333333333333333,2133,289,90,1,"Fix a bug where the target pod doesn't become schedulable within 5 minutes when a deleted pod uses the same PVC with the ReadWriteOncePod access mode. (#126263)

Co-authored-by: Kensei Nakada <handbomusic@gmail.com>",1721636434
58c44005cdaec53fe3cb49b2d7a308df3af2d081,False,1,1,28,28,28.0,24,86,62,0.0,0.0,0.9491525423728814,4230,545,132,1,"fix(cronjob): lastSuccessfullTime not set when successfulJobsHistoryLimit equal to zero (#122025)

* fix(cronjob): lastSuccessfullTime not set when successfulJobsHistoryLimit equal to zero

* fix(cronjob): added tests for successfulJobsHistoryLimit mutations",1720177067
8dbeaa5786bab14772873cc90af70ccb9b06b4c1,False,1,4,48,26,12.0,44,116,72,0.0,1.0,1.0,312598,79837,1415,9,"fix(api): make LocalObjectReference.Name and HostAlias.IP required (#124553)

* fix(api): LocalObjectReference Name a """" default and make HostAlias.IP required

* chore(api): add LocalObjectReference comment

* chore(api): add omitempty to LocalObjectReference's Name

* chore(api): add kubebuilder:default annotation

* chore(api): ./hack/update-codegen.sh",1714774874
fc2134c84cc1c84a1cc1278401f70fce93eb11c3,False,1,1,2,2,2.0,1,1,0,,,,1947,293,72,1,"dra kubelet: fix error log

Previously we were returning the error string from 'err' (which is nil), when
we should have been returning it from result.Error. Without this it is hard to
debug issues with NodeUnprepareResources.

Signed-off-by: Kevin Klues <kklues@nvidia.com>",1710165089
0df4a69f5c90990d47d1337e5fc99a764ff99474,False,1,2,89,82,44.5,33,138,105,0.32653061224489793,0.6632653061224489,0.8775510204081632,5870,826,163,4,"Kube-proxy: Get nodeIPs for both families with dual-stack (#119525)

* Kube-proxy: handle dual-stack in detectNodeIPs()

* Updates",1694449823
20b28312ea9278c7b93340d0eca71023c45a43b3,False,1,1,4,4,4.0,0,48,48,0.325,0.925,0.925,2129,365,73,1,"Add namespace to NotFound error for kubectl logs command (#120111)

Signed-off-by: Craig Newton <newtondev@gmail.com>",1709279843
dd1e617ba0b9b45faa94fbcbc03560fed8c0fcf7,False,1,5,66,26,13.2,0,154,154,0.25190839694656486,0.7175572519083969,0.9312977099236641,12088,1644,364,10,"Scheduler first fit  (#123384)

* Don't evaluate extra nodes if there's no score plugin defined

* Fix existing unit test (add no op scoring plugin)

* Add unit tests for no score plugin scenario

* address review comments

* add a test with non-filter, non-scoring extender",1708974439
1ad143177c365212e53793aff204c6f1c9727d45,False,1,1,8,8,8.0,13,13,0,,,,26135,2682,534,1,"Added metric resource name to HPA table (#122804)

* Added metric resource name to HPA table

* Added colon suggested from code review",1706139159
f8a4e343a106a73145464e8de8a919d13b59d25a,False,1,1,2,2,2.0,99,207,108,0.46153846153846156,1.0,0.5,10838,1414,406,1,"Fix tracking of terminating Pods when nothing else changes (#121342)

* cleanup: refactor pod replacement policy integration test into staged assertion

* cleanup: remove typo in job_test.go

* refactor PodReplacementPolicy test and remove test for defaulting the policy

* fix issue with missing update in job controller for terminating status and refactor pod replacement policy integration test

* use t.Cleanup instead of defer in PodReplacementPolicy integration tests

* revert t.Cleanup to defer for reseting feature flag in PodReplacementPolicy integration tests",1698152686
a504aed54d028dbc8ea2508142c94d309f5f1ec6,False,1,7,142,40,20.285714285714285,46,431,385,0.10964912280701754,0.10964912280701754,0.9868421052631579,11371,1738,310,17,"Add shortname ambiguity warning in shortcut expander (#117668)

* Add warning handler callback function in shortcut expander

Currently, errors in client-go are propagated back to the callers via
function returns. However, there is no elegant way for just warning users.
For example, when user wants to get a resource with it's short name format
and if there are multiple resources belonging to this short name, we need to
warn user about this ambugity which one is picked and which ones are discarded.

Not only to overcome this particular case mentioned above, but also propose a
way for the possible warnings in the future, this commit adds a warningHandler
callback function in shortcutExpander.

* Add warningPrinter functionality in ConfigFlags

ConfigFlags has neither warning user in a standardized
format functionality nor passing warning callback functions to other upper level
libraries such as client-go.

This commit adds an ability that user can set warningPrinters
according to their IOStreams and this warningPrinters will be used
to raise possible warnings happening not only in cli-runtime but
also in client-go.

* Pass warning callback function in ConfigFlags to shortcutExpander

This commit passes warning callback function to print possible
warnings happened in shortcut expander to warn user in a
standardized format.

* Add integration test for CRDs having ambiguous short names

This commit adds integration test to assure that warning message
related to this ambiguity is printed when resources are being retrieved via their short name
representations in cases where multiple resources have same
short names.

This integration test also ensures that the logic behind which resource
will be selected hasn't been changed which may cause disperancies in
clusters.

* Remove defaultConfigFlag global variable

* Move default config flags initialization into function

* Skip warning for versions of same group/resource

* Run update-vendor

* Warn only once when there are multiple versions registered for ambiguous resource

* Apply gocritic review

* Add multi-resource multi-version ambiguity unit test",1697036651
a919079ff3132a070909e9286674b0b0d8672377,False,1,1,5,5,5.0,2,31,29,0.0,0.7777777777777778,1.0,37795,4812,1151,1,"Check --show-events in kubectl describe pvc (#120380)

* Check --show-events arg before fetching events

* Remove unnecessary else statement

* Add test for false show events",1695025230
0d3eafdfa39b23f035e66c4575490ed14a12c198,False,1,1,32,32,32.0,55,159,104,0.04395604395604396,0.0,1.0,7213,959,216,5,"fix(scheduling_queue): always put Pods with no unschedulable plugins into activeQ/backoffQ (#119105)

* always put Pods with no unschedulable plugins into activeQ/backoffQ

* address review comments",1694449811
d94c733ee2bfaedd9a1c45d58fbd56c99403c94d,False,1,2,49,42,24.5,10,145,135,0.0,1.0,0.9662921348314607,430,79,11,4,"Use absolute path instead requestURI in openapiv3 discovery (#117495)

Currently, openapiv3 discovery uses requestURI to discover resources.
However, that does not work when the rest endpoint contains prefixes
(e.g. `http://localhost/test-endpoint/`).
Because requestURI overwrites prefixes also in rest endpoint
(e.g. `http://localhost/openapiv3/apis/apps/v1`).

Since `absPath` keeps the prefixes in the rest endpoint,
this PR changes to absPath instead requestURI.",1682782107
a9a1cdbd1531df06e27029686669a8fea99d44e8,False,1,1,67,67,67.0,33,34,1,0.0,0.9166666666666666,0.9166666666666666,479,103,21,5,"Allow timestamp transformer equalities to be configurable (#112158)

* allow noop-ignoring transformer to be configurable

* consolidate timestamp equalities initialization

* remove extra plumbing

* fix typo

* remove CustomEqualities list",1664376994
85bc6b031b4c45f21b5d50cec75e2145a14a5497,False,1,1,2,2,2.0,1,1,0,,,,2147,280,79,1,"Automated cherry pick of #105122: added keys for structured logging (#105138)

* added keys for structured logging

* used KObj

Co-authored-by: Shivanshu Raj Shrivastava <shivanshu1333@gmail.com>",1636350292
bd146ab0e1bfb54f086729c000e20e93cadae7f9,False,1,1,2,2,2.0,1,1,0,,,,2147,280,79,1,"Automated cherry pick of #105122: added keys for structured logging (#105137)

* added keys for structured logging

* used KObj

Co-authored-by: Shivanshu Raj Shrivastava <shivanshu1333@gmail.com>",1636355932
a2c37bfd09fe0df6ceecd9499528994626e22b56,False,1,3,45,29,15.0,36,70,34,0.0,0.8571428571428571,0.42857142857142855,1389,225,51,9,use original requests in NodeResourcesBalancedAllocation instead of NonZero (#105845),1635559454
63177db32c28ecd2dc9de933c844cc1cf4cf1057,False,1,1,17,17,17.0,0,159,159,0.2323943661971831,1.0,0.9507042253521126,1675,248,54,2,"Add an e2e test for the pod sandbox changed scenario

This adds an e2e test to ensure that a pod should restart its containers
in right order after the pod sandbox is changed.",1693494827
6f374b977d49735da6521d071309cb8e636e7956,False,1,1,71,71,71.0,39,157,118,0.028846153846153848,0.7596153846153846,1.0,4492,541,141,2,"Automated cherry pick of #119776: Fix a job quota related deadlock (#120322)

* Fix a job quota related deadlock

In case ResourceQuota is used and sets a max # of jobs, a CronJob may get
trapped in a deadlock:
  1. Job quota for a namespace is reached.
  2. CronJob controller can't create a new job, because quota is
     reached.
  3. Cleanup of jobs owned by a cronjob doesn't happen, because a
     control loop iteration is finished because of an error to create a
     job.

To fix this we stop early quitting from a control loop iteration when
cronjob reconciliation failed and always let old jobs to be cleaned up.

* Dont reorder imports

* Don't stop requeuing on reconciliation error

Previous code only logged the reconciliation error inside jm.sync() and
didn't return the reconciliation error to it's invoker
processNextWorkItem().

Adding a copy-paste back to avoid this issue.

* Remove copy-pasted cleanupFinishedJobs()

Now we always call jm.cleanupFinishedJobs() first and then
jm.syncCronJob().

We also extract cronJobCopy and updateStatus outside jm.syncCronJob
function and pass pointers to them in both jm.syncCronJob and
jm.cleanupFinishedJobs to make delayed updates handling more explicit
and not dependent on the order in which cleanupFinishedJobs and
syncCronJob are invoked.

* Return updateStatus bool instead of changing the reference

* Explicitly ignore err in tests to fix linter

* Fix formatting with update-gofmt.sh",1693810429
787b6276d9ec63fe56e20c30eb56243798e95959,False,1,1,71,71,71.0,39,157,118,0.028846153846153848,0.7596153846153846,1.0,4466,540,138,2,"Automated cherry pick of #119776: Fix a job quota related deadlock (#120321)

* Fix a job quota related deadlock

In case ResourceQuota is used and sets a max # of jobs, a CronJob may get
trapped in a deadlock:
  1. Job quota for a namespace is reached.
  2. CronJob controller can't create a new job, because quota is
     reached.
  3. Cleanup of jobs owned by a cronjob doesn't happen, because a
     control loop iteration is finished because of an error to create a
     job.

To fix this we stop early quitting from a control loop iteration when
cronjob reconciliation failed and always let old jobs to be cleaned up.

* Dont reorder imports

* Don't stop requeuing on reconciliation error

Previous code only logged the reconciliation error inside jm.sync() and
didn't return the reconciliation error to it's invoker
processNextWorkItem().

Adding a copy-paste back to avoid this issue.

* Remove copy-pasted cleanupFinishedJobs()

Now we always call jm.cleanupFinishedJobs() first and then
jm.syncCronJob().

We also extract cronJobCopy and updateStatus outside jm.syncCronJob
function and pass pointers to them in both jm.syncCronJob and
jm.cleanupFinishedJobs to make delayed updates handling more explicit
and not dependent on the order in which cleanupFinishedJobs and
syncCronJob are invoked.

* Return updateStatus bool instead of changing the reference

* Explicitly ignore err in tests to fix linter

* Fix formatting with update-gofmt.sh",1693810429
c0d2ca7bb67fbbe6ec2848154d9ba99535fa6ed1,False,1,1,69,69,69.0,38,155,117,0.028846153846153848,0.7596153846153846,1.0,4119,520,128,2,"Automated cherry pick of #119776: Fix a job quota related deadlock (#120320)

* Fix a job quota related deadlock

In case ResourceQuota is used and sets a max # of jobs, a CronJob may get
trapped in a deadlock:
  1. Job quota for a namespace is reached.
  2. CronJob controller can't create a new job, because quota is
     reached.
  3. Cleanup of jobs owned by a cronjob doesn't happen, because a
     control loop iteration is finished because of an error to create a
     job.

To fix this we stop early quitting from a control loop iteration when
cronjob reconciliation failed and always let old jobs to be cleaned up.

* Dont reorder imports

* Don't stop requeuing on reconciliation error

Previous code only logged the reconciliation error inside jm.sync() and
didn't return the reconciliation error to it's invoker
processNextWorkItem().

Adding a copy-paste back to avoid this issue.

* Remove copy-pasted cleanupFinishedJobs()

Now we always call jm.cleanupFinishedJobs() first and then
jm.syncCronJob().

We also extract cronJobCopy and updateStatus outside jm.syncCronJob
function and pass pointers to them in both jm.syncCronJob and
jm.cleanupFinishedJobs to make delayed updates handling more explicit
and not dependent on the order in which cleanupFinishedJobs and
syncCronJob are invoked.

* Return updateStatus bool instead of changing the reference

* Explicitly ignore err in tests to fix linter

* Fix formatting with update-gofmt.sh",1693810429
19c4cf0f1a00f3f6b19cb13b48609df626939bef,False,1,1,68,68,68.0,39,152,113,0.02912621359223301,0.7669902912621359,1.0,4119,520,128,2,"Automated cherry pick of #119776: Fix a job quota related deadlock (#120319)

* Fix a job quota related deadlock

In case ResourceQuota is used and sets a max # of jobs, a CronJob may get
trapped in a deadlock:
  1. Job quota for a namespace is reached.
  2. CronJob controller can't create a new job, because quota is
     reached.
  3. Cleanup of jobs owned by a cronjob doesn't happen, because a
     control loop iteration is finished because of an error to create a
     job.

To fix this we stop early quitting from a control loop iteration when
cronjob reconciliation failed and always let old jobs to be cleaned up.

* Dont reorder imports

* Don't stop requeuing on reconciliation error

Previous code only logged the reconciliation error inside jm.sync() and
didn't return the reconciliation error to it's invoker
processNextWorkItem().

Adding a copy-paste back to avoid this issue.

* Remove copy-pasted cleanupFinishedJobs()

Now we always call jm.cleanupFinishedJobs() first and then
jm.syncCronJob().

We also extract cronJobCopy and updateStatus outside jm.syncCronJob
function and pass pointers to them in both jm.syncCronJob and
jm.cleanupFinishedJobs to make delayed updates handling more explicit
and not dependent on the order in which cleanupFinishedJobs and
syncCronJob are invoked.

* Return updateStatus bool instead of changing the reference

* Explicitly ignore err in tests to fix linter",1693810429
a46bab6930804d8a111026760f008f85c305bc20,False,1,1,68,68,68.0,39,152,113,0.02912621359223301,0.7669902912621359,1.0,4119,520,128,2,"Fix a job quota related deadlock (#119776)

* Fix a job quota related deadlock

In case ResourceQuota is used and sets a max # of jobs, a CronJob may get
trapped in a deadlock:
  1. Job quota for a namespace is reached.
  2. CronJob controller can't create a new job, because quota is
     reached.
  3. Cleanup of jobs owned by a cronjob doesn't happen, because a
     control loop iteration is finished because of an error to create a
     job.

To fix this we stop early quitting from a control loop iteration when
cronjob reconciliation failed and always let old jobs to be cleaned up.

* Dont reorder imports

* Don't stop requeuing on reconciliation error

Previous code only logged the reconciliation error inside jm.sync() and
didn't return the reconciliation error to it's invoker
processNextWorkItem().

Adding a copy-paste back to avoid this issue.

* Remove copy-pasted cleanupFinishedJobs()

Now we always call jm.cleanupFinishedJobs() first and then
jm.syncCronJob().

We also extract cronJobCopy and updateStatus outside jm.syncCronJob
function and pass pointers to them in both jm.syncCronJob and
jm.cleanupFinishedJobs to make delayed updates handling more explicit
and not dependent on the order in which cleanupFinishedJobs and
syncCronJob are invoked.

* Return updateStatus bool instead of changing the reference

* Explicitly ignore err in tests to fix linter",1693495500
dbbce2aaba2501d2409e1829be1637a976990e3b,False,1,1,86,86,86.0,390,487,97,0.4166666666666667,1.0,1.0,358,62,10,5,"sort stability list of metrics in the shell command (#120197)

* sort stability list of metrics in the shell command

* remove used vars

* fix verify errors",1693223034
7e0a9a7f4e70e4cc6f5dd49917d18101a8e1a25c,False,1,14,915,400,65.35714285714286,445,520,75,0.41025641025641024,0.9743589743589743,0.9743589743589743,473298,90085,7480,15,"Use statusReason for reason under x-kubernetes-validations (#119544)

* Change reason field format

* Auto update

* Address comments

* Auto update

* Update the test",1690246563
056c19e8b3971919d012be5b3f8aa2402c544a7c,False,1,1,3,3,3.0,0,5,5,0.0,1.0,1.0,4769,475,22,1,"Add slash ended urls for service-account-issuer-discovery to match API in swagger (#117511)

* Add slash ended urls for service-account-issuer-discovery to match API in swagger

* update the comment for adding slash-ended URLs

Co-authored-by: Jordan Liggitt <jordan@liggitt.net>

---------

Co-authored-by: Jordan Liggitt <jordan@liggitt.net>",1689667868
c688478a28ba01827cbd1d4dba88547faa6fec0e,False,1,1,13,13,13.0,11,150,139,0.0,0.5520833333333334,1.0,2697,373,92,2,"Fix lifecycle generator to check the version correctly (#119268)

* Fix lifecycle generator to check the version correctly

* Fix file header

Co-authored-by: Antonio Ojea <antonio.ojea.garcia@gmail.com>

---------

Co-authored-by: Antonio Ojea <antonio.ojea.garcia@gmail.com>",1689267409
c655001fa4827bc9f8378db2339f1c0dc991244e,False,1,4,65,32,16.25,86,204,118,0.26666666666666666,0.6571428571428571,0.6095238095238096,26060,3214,705,10,"Automated cherry pick of #118716 upstream release 1.27 (#118911)

* Skip terminal Pods with a deletion timestamp from the Daemonset sync

Change-Id: I64a347a87c02ee2bd48be10e6fff380c8c81f742

* Review comments and fix integration test

Change-Id: I3eb5ec62bce8b4b150726a1e9b2b517c4e993713

* Include deleted terminal pods in history

Change-Id: I8b921157e6be1c809dd59f8035ec259ea4d96301

* Exclude terminal pods from Daemonset e2e tests

Change-Id: Ic29ca1739ebdc54822d1751fcd56a99c628021c4",1688695022
3510bf8280c736ba2a1330c64985a76debf4d2cb,False,1,4,65,32,16.25,85,203,118,0.26666666666666666,0.6666666666666666,0.6190476190476191,25301,3175,691,10,"Cherry pick of #118716 upstream release 1.26 (#118912)

* Skip terminal Pods with a deletion timestamp from the Daemonset sync

Change-Id: I64a347a87c02ee2bd48be10e6fff380c8c81f742

* Review comments and fix integration test

Change-Id: I3eb5ec62bce8b4b150726a1e9b2b517c4e993713

* Include deleted terminal pods in history

Change-Id: I8b921157e6be1c809dd59f8035ec259ea4d96301

* Exclude terminal pods from Daemonset e2e tests

Change-Id: Ic29ca1739ebdc54822d1751fcd56a99c628021c4",1688691784
56cb4c93918efdc6e05f1c8f011166734fbe8a2f,False,1,1,8,8,8.0,7,22,15,0.0,0.2857142857142857,1.0,37680,4787,1143,1,"[bug] Update DefaultObjectDescriber to handle interface params (#118190)

* Update DefaultObjectDescriber to handle interface params

Signed-off-by: Vihang Mehta <vihang@pixielabs.ai>

* Minor test cleanup for more descriptive errors

Signed-off-by: Vihang Mehta <vihang@pixielabs.ai>

---------

Signed-off-by: Vihang Mehta <vihang@pixielabs.ai>",1687378661
e865b30abd0a862697ff1d2526ea8897ee98a523,False,1,3,35,27,11.666666666666666,10,34,24,0.0,0.3157894736842105,0.3157894736842105,5351,752,151,4,"update serial number to a valid non-zero number in ca certificate (#117791)

* update serial number to a valid non-zero number in ca certificate

* fix the existing problem (0 SerialNumber in all certificate) as part of this PR in a separate commit",1683639248
